Product Category;Product Name;Review Date;Review Text;Sentiment;Marketplace;Username;review_text_id;Topic_r;Review;Measure_types;measure_counts;Count
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-06 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Очень вкусный кофе, закажу ещё!);Positive;Ozon;tasty_coffee;123;{'Вкус', 'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана Очень вкусный кофе, закажу ещё!);Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-09 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаКрепость:КрепкийВкус:БезвкусныйАроматность:Без запаха Очень горьки и больше не чиг;Negative;Ozon;tasty_coffee;182;{'Вкус', 'Общая удовлетворенность'}; Название вкуса: Бразилия МожианаКрепость:КрепкийВкус:БезвкусныйАроматность:Без запаха Очень горьки и больше не чиг;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-05 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Хороший аромат,достаточно крепкий,вкусный;Positive;Ozon;tasty_coffee;133;{'Вкус', 'Аромат', 'Крепость кофе'}; Название вкуса: Бразилия Можиана Хороший аромат,достаточно крепкий,вкусный;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-03 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаВкус:НасыщенныйАроматность:НормальныйКрепость:Нормальный Приятный нопиток с шоколадным оттенком. Из универсальных, не раздражает.;Positive;Ozon;tasty_coffee;166;{'Вкус', 'Общая удовлетворенность'}; Название вкуса: Бразилия МожианаВкус:НасыщенныйАроматность:НормальныйКрепость:Нормальный Приятный нопиток с шоколадным оттенком. Из универсальных, не раздражает.;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-03 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Средняя крепость, без яркого вкуса и аромата.;Negative;Ozon;tasty_coffee;130;{'Вкус', 'Аромат', 'Крепость кофе'}; Название вкуса: Бразилия Можиана Средняя крепость, без яркого вкуса и аромата.;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-08 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаАроматность:НормальныйКрепость:НормальныйВкус:Нормальный Кофе вкусный, но вкус уже не яркий. Обжарке 2 месяца, больше брать не буду.;Negative;Ozon;tasty_coffee;157;{'Вкус', 'Свежесть', 'Общая удовлетворенность'}; Название вкуса: Бразилия МожианаАроматность:НормальныйКрепость:НормальныйВкус:Нормальный Кофе вкусный, но вкус уже не яркий. Обжарке 2 месяца, больше брать не буду.;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-02 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаВкус:НасыщенныйКрепость:НормальныйАроматность:Ароматный Вкусный кофе. Спасибо!;Positive;Ozon;tasty_coffee;171;{'Вкус', 'Общая удовлетворенность'}; Название вкуса: Бразилия МожианаВкус:НасыщенныйКрепость:НормальныйАроматность:Ароматный Вкусный кофе. Спасибо!;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-01 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Вкусный кофе, готовлю в рожковой кофемашине. Рекомендую.;Positive;Ozon;tasty_coffee;98;{'Вкус', 'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана Вкусный кофе, готовлю в рожковой кофемашине. Рекомендую.;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-05-31 21:00:00;"Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана
        Достоинства
       вкусный коф";Positive;Ozon;tasty_coffee;93;{'Вкус'};" Название вкуса: Бразилия Можиана
        Достоинства
       вкусный коф";Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-05-26 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Кофе класс, интересный вкус;Positive;Ozon;tasty_coffee;104;{'Вкус', 'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана Кофе класс, интересный вкус;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-05-26 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Хороший базовый кофе с хорошим балансом горечи и кислотности. Делаю турку.;Positive;Ozon;tasty_coffee;134;{'Вкус', 'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана Хороший базовый кофе с хорошим балансом горечи и кислотности. Делаю турку.;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-05-22 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Вкусный. Покупаю только его. При помоле чувствуется запах шоколада. Взяла другой молотый этой фирмы. Попробую;Positive;Ozon;tasty_coffee;100;{'Вкус', 'Аромат', 'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана Вкусный. Покупаю только его. При помоле чувствуется запах шоколада. Взяла другой молотый этой фирмы. Попробую;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-05-22 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Пожалел, что повелся на отзывы, кофе- ерунда. Ни вкуса, ни запаха. Сожалею, буду искать еще.;Negative;Ozon;tasty_coffee;124;{'Вкус', 'Аромат', 'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана Пожалел, что повелся на отзывы, кофе- ерунда. Ни вкуса, ни запаха. Сожалею, буду искать еще.;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-05-21 21:00:00;"Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана
        Достоинства
       свежеобжаренный  
        Недостатки
       в комментариях  
        Комментарий
       вкус и аромат разительно отличается от предыдущего заказа этого кофе, и отличается не в лучшую сторону, прибавилось горечи, уменьшились плотность и аромат. не в восторге. Буду пробовать другой, но от обжарщика не откажусь, т.к. кофе всегда свежий, первый раз мне не понравилось, да и коней на переправе не меняют, не их вина, что пришла такая партия.";Negative;Ozon;tasty_coffee;95;{'Общая удовлетворенность', 'Свежесть', 'Консистенция', 'Аромат', 'Вкус', 'Послевкусие'};" Название вкуса: Бразилия Можиана
        Достоинства
       свежеобжаренный  
        Недостатки
       в комментариях  
        Комментарий
       вкус и аромат разительно отличается от предыдущего заказа этого кофе, и отличается не в лучшую сторону, прибавилось горечи, уменьшились плотность и аромат. не в восторге. Буду пробовать другой, но от обжарщика не откажусь, т.к. кофе всегда свежий, первый раз мне не понравилось, да и коней на переправе не меняют, не их вина, что пришла такая партия.";Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-05-22 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Вкусный и свежий.;Positive;Ozon;tasty_coffee;97;{'Вкус', 'Свежесть'}; Название вкуса: Бразилия Можиана Вкусный и свежий.;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-08-05 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаКрепость:НормальныйАроматность:НормальныйВкус:Нормальный Хороший коф;Positive;Ozon;tasty_coffee;189;{'Общая удовлетворенность'}; Название вкуса: Бразилия МожианаКрепость:НормальныйАроматность:НормальныйВкус:Нормальный Хороший коф;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-08-01 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Понравился кофе, по цене и качеству оптимал. Быстро пришел, без проблем. Обжарка 17.07.24 тоже норм. Вобщем, рекомендую;Positive;Ozon;tasty_coffee;125;{'Удобство', 'Свежесть', 'Общая удовлетворенность', 'Цена'}; Название вкуса: Бразилия Можиана Понравился кофе, по цене и качеству оптимал. Быстро пришел, без проблем. Обжарка 17.07.24 тоже норм. Вобщем, рекомендую;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-07-29 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаАроматность:НормальныйВкус:НормальныйКрепость:Нормальный Для маленькой чашечки с утра,самое т;Positive;Ozon;tasty_coffee;152;{'Общая удовлетворенность', 'Размер порции'}; Название вкуса: Бразилия МожианаАроматность:НормальныйВкус:НормальныйКрепость:Нормальный Для маленькой чашечки с утра,самое т;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-07-29 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Хороший кофе !!!;Positive;Ozon;tasty_coffee;136;{'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана Хороший кофе !!!;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-07-29 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаВкус:НасыщенныйАроматность:НормальныйКрепость:Нормальный Отличный коф;Positive;Ozon;tasty_coffee;165;{'Общая удовлетворенность'}; Название вкуса: Бразилия МожианаВкус:НасыщенныйАроматность:НормальныйКрепость:Нормальный Отличный коф;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-07-29 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Нормально. Мы недавно начали тестить кофе Tasty. И тех, что попробовали, пока первое место Нати, затем Серрадо, затем Эфиопия игачёв, затем можиана, как то так.;Neutral;Ozon;tasty_coffee;115;{'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана Нормально. Мы недавно начали тестить кофе Tasty. И тех, что попробовали, пока первое место Нати, затем Серрадо, затем Эфиопия игачёв, затем можиана, как то так.;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-07-09 21:00:00;"Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаАроматность:АроматныйКрепость:КрепкийВкус:Насыщенный
        Достоинства
       Кофеманка и давняя поклонница марки. Рекомендую!";Positive;Ozon;tasty_coffee;147;{'Общая удовлетворенность'};" Название вкуса: Бразилия МожианаАроматность:АроматныйКрепость:КрепкийВкус:Насыщенный
        Достоинства
       Кофеманка и давняя поклонница марки. Рекомендую!";Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-07-25 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаВкус:НасыщенныйАроматность:АроматныйКрепость:Нормальный Любимый коф;Positive;Ozon;tasty_coffee;163;{'Общая удовлетворенность'}; Название вкуса: Бразилия МожианаВкус:НасыщенныйАроматность:АроматныйКрепость:Нормальный Любимый коф;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-07-27 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана супер!;Positive;Ozon;tasty_coffee;139;{'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана супер!;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-07-28 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаАроматность:НормальныйВкус:НормальныйКрепость:Нормальный 👍;Positive;Ozon;tasty_coffee;155;{'Общая удовлетворенность'}; Название вкуса: Бразилия МожианаАроматность:НормальныйВкус:НормальныйКрепость:Нормальный 👍;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-07-08 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Беру не в первый раз, хороший коф;Positive;Ozon;tasty_coffee;96;{'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана Беру не в первый раз, хороший коф;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-07-06 21:00:00;"Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаВкус:НасыщенныйКрепость:КрепкийАроматность:Ароматный
        Достоинства
       Очень довольна. Беру второй раз. Спасибо!  
        Недостатки
       Нет";Positive;Ozon;tasty_coffee;167;{'Общая удовлетворенность'};" Название вкуса: Бразилия МожианаВкус:НасыщенныйКрепость:КрепкийАроматность:Ароматный
        Достоинства
       Очень довольна. Беру второй раз. Спасибо!  
        Недостатки
       Нет";Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-07-06 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Кофе отличный, но вся пачка пришла в пыли. Дополнительная упаковка решила бы эту проблему.;Positive;Ozon;tasty_coffee;106;{'Общая удовлетворенность', 'Упаковка'}; Название вкуса: Бразилия Можиана Кофе отличный, но вся пачка пришла в пыли. Дополнительная упаковка решила бы эту проблему.;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-07-06 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаКрепость:НормальныйАроматность:АроматныйВкус:Нормальный Хороший кофе. Свежая обжарка.;Positive;Ozon;tasty_coffee;188;{'Свежесть', 'Общая удовлетворенность'}; Название вкуса: Бразилия МожианаКрепость:НормальныйАроматность:АроматныйВкус:Нормальный Хороший кофе. Свежая обжарка.;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-07-08 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Обжарка недельная, кофе ароматный, в турке понравился больше, чем в кофемаши;Positive;Ozon;tasty_coffee;117;{'Аромат', 'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана Обжарка недельная, кофе ароматный, в турке понравился больше, чем в кофемаши;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-07-04 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана 👍;Positive;Ozon;tasty_coffee;140;{'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана 👍;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-07-07 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаАроматность:АроматныйКрепость:КрепкийВкус:Насыщенный Отличное кофе для турки;Positive;Ozon;tasty_coffee;148;{'Общая удовлетворенность'}; Название вкуса: Бразилия МожианаАроматность:АроматныйКрепость:КрепкийВкус:Насыщенный Отличное кофе для турки;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-07-03 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Любимый коф;Positive;Ozon;tasty_coffee;112;{'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана Любимый коф;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-07-03 21:00:00;"Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаВкус:НормальныйАроматность:НормальныйКрепость:Нормальный
        Достоинства
       Не кислит  
        Недостатки
       Цена  
        Комментарий
       Я конечно не гурман но мне кажется что оно того не стоит!)";Negative;Ozon;tasty_coffee;174;{'Общая удовлетворенность'};" Название вкуса: Бразилия МожианаВкус:НормальныйАроматность:НормальныйКрепость:Нормальный
        Достоинства
       Не кислит  
        Недостатки
       Цена  
        Комментарий
       Я конечно не гурман но мне кажется что оно того не стоит!)";Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-25 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Кофе данного производителя беру не первый раз. Все как всегда отлично. Лучший кофе. Спасибо за шоколадки, очень приятно. Рекомендую;Positive;Ozon;tasty_coffee;103;{'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана Кофе данного производителя беру не первый раз. Все как всегда отлично. Лучший кофе. Спасибо за шоколадки, очень приятно. Рекомендую;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-07-03 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Кофе хороший, давно его пью;Positive;Ozon;tasty_coffee;109;{'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана Кофе хороший, давно его пью;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-07-04 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаАроматность:АроматныйКрепость:Крепкий Любимый кофе!;Positive;Ozon;tasty_coffee;146;{'Общая удовлетворенность'}; Название вкуса: Бразилия МожианаАроматность:АроматныйКрепость:Крепкий Любимый кофе!;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-28 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Хороший коф;Positive;Ozon;tasty_coffee;135;{'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана Хороший коф;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-25 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Отличный кофе. Беру не первый раз;Positive;Ozon;tasty_coffee;121;{'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана Отличный кофе. Беру не первый раз;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-07-01 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаВкус:НормальныйКрепость:НормальныйАроматность:Нормальный Хороший Коф;Positive;Ozon;tasty_coffee;177;{'Общая удовлетворенность'}; Название вкуса: Бразилия МожианаВкус:НормальныйКрепость:НормальныйАроматность:Нормальный Хороший Коф;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-25 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаКрепость:НормальныйВкус:НасыщенныйАроматность:Ароматный Кофе от топ-обжарщика в комментах не нуждается.;Positive;Ozon;tasty_coffee;190;{'Общая удовлетворенность'}; Название вкуса: Бразилия МожианаКрепость:НормальныйВкус:НасыщенныйАроматность:Ароматный Кофе от топ-обжарщика в комментах не нуждается.;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-24 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаВкус:НасыщенныйАроматность:АроматныйКрепость:Крепкий Отличный кофе. Постоянно заказываю.;Positive;Ozon;tasty_coffee;160;{'Общая удовлетворенность', 'Консистенция'}; Название вкуса: Бразилия МожианаВкус:НасыщенныйАроматность:АроматныйКрепость:Крепкий Отличный кофе. Постоянно заказываю.;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-24 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаКрепость:НормальныйВкус:НасыщенныйАроматность:Ароматный Отличный кофе.;Positive;Ozon;tasty_coffee;191;{'Общая удовлетворенность'}; Название вкуса: Бразилия МожианаКрепость:НормальныйВкус:НасыщенныйАроматность:Ароматный Отличный кофе.;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-19 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Регулярно покупаю этот кофе, но в этот раз не порадовала дата обжарки, слишком давно, месяц назад. Увы!!!;Negative;Ozon;tasty_coffee;127;{'Свежесть', 'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана Регулярно покупаю этот кофе, но в этот раз не порадовала дата обжарки, слишком давно, месяц назад. Увы!!!;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-19 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаКрепость:КрепкийАроматность:АроматныйВкус:Насыщенный Рекомендую, отличный кофе!;Positive;Ozon;tasty_coffee;181;{'Общая удовлетворенность'}; Название вкуса: Бразилия МожианаКрепость:КрепкийАроматность:АроматныйВкус:Насыщенный Рекомендую, отличный кофе!;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-19 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Рекомендую;Positive;Ozon;tasty_coffee;128;{'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана Рекомендую;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-19 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Кофе хорошее,уже знаю.Но не понравилось то,что товар вообще не упакован,ну хотя бы пленкой обвернули,продукт все же...;Positive;Ozon;tasty_coffee;108;{'Общая удовлетворенность', 'Упаковка'}; Название вкуса: Бразилия Можиана Кофе хорошее,уже знаю.Но не понравилось то,что товар вообще не упакован,ну хотя бы пленкой обвернули,продукт все же...;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-18 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаВкус:НасыщенныйАроматность:АроматныйКрепость:Крепкий Отличный кофе, свежий;Positive;Ozon;tasty_coffee;159;{'Свежесть', 'Общая удовлетворенность'}; Название вкуса: Бразилия МожианаВкус:НасыщенныйАроматность:АроматныйКрепость:Крепкий Отличный кофе, свежий;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-15 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Неплохой;Neutral;Ozon;tasty_coffee;114;{'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана Неплохой;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-07 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Кофе пришел старый. И еще без  дополнительной упаковки. Очень жаль. Когда покупала напрямую кофе был свежий.;Negative;Ozon;tasty_coffee;107;{'Свежесть', 'Общая удовлетворенность', 'Упаковка'}; Название вкуса: Бразилия Можиана Кофе пришел старый. И еще без  дополнительной упаковки. Очень жаль. Когда покупала напрямую кофе был свежий.;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-04 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаВкус:НасыщенныйКрепость:НормальныйАроматность:Ароматный Хороший кофе, рекомендую!;Positive;Ozon;tasty_coffee;172;{'Общая удовлетворенность'}; Название вкуса: Бразилия МожианаВкус:НасыщенныйКрепость:НормальныйАроматность:Ароматный Хороший кофе, рекомендую!;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-05 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаКрепость:КрепкийВкус:НасыщенныйАроматность:Ароматный Как всегда отличное качест;Positive;Ozon;tasty_coffee;183;{'Общая удовлетворенность'}; Название вкуса: Бразилия МожианаКрепость:КрепкийВкус:НасыщенныйАроматность:Ароматный Как всегда отличное качест;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-07 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана Хороший кофе, беру постоя;Positive;Ozon;tasty_coffee;137;{'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана Хороший кофе, беру постоя;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-06-03 21:00:00;"Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаАроматность:Нормальный Никакой упаковки дополнительно для защиты. Где только пакет не валялся, чем то обрызган, пыльный, грязный. 
Продавец, раз вы продаете товар, будьте добры расщедритесь на упаковкеу, что бы покупатель к вам вернулся не раз .";Negative;Ozon;tasty_coffee;151;{'Общая удовлетворенность', 'Упаковка'};" Название вкуса: Бразилия МожианаАроматность:Нормальный Никакой упаковки дополнительно для защиты. Где только пакет не валялся, чем то обрызган, пыльный, грязный. 
Продавец, раз вы продаете товар, будьте добры расщедритесь на упаковкеу, что бы покупатель к вам вернулся не раз .";Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-05-30 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаАроматность:АроматныйВкус:НасыщенныйКрепость:Нормальный Отлично кофе, нам понравилось.;Positive;Ozon;tasty_coffee;144;{'Общая удовлетворенность'}; Название вкуса: Бразилия МожианаАроматность:АроматныйВкус:НасыщенныйКрепость:Нормальный Отлично кофе, нам понравилось.;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-05-31 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия Можиана 👍👍👍;Positive;Ozon;tasty_coffee;141;{'Общая удовлетворенность'}; Название вкуса: Бразилия Можиана 👍👍👍;Вес товара, г:;250;1
Кофе;Кофе в зернах Tasty Coffee Бразилия Можиана, 250 г;2024-05-27 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Бразилия МожианаАроматность:НормальныйВкус:НормальныйКрепость:Нормальный Старая дата обжарки, 06.04,поставщик не стыдно такое отправлять?;Negative;Ozon;tasty_coffee;154;{'Свежесть', 'Общая удовлетворенность'}; Название вкуса: Бразилия МожианаАроматность:НормальныйВкус:НормальныйКрепость:Нормальный Старая дата обжарки, 06.04,поставщик не стыдно такое отправлять?;Вес товара, г:;250;1
